1	202.0	320.0	
2	0.0	32.0	4
2	64.0	32.0	4
2	128.0	32.0	4
2	192.0	32.0	4
2	256.0	32.0	4
2	320.0	32.0	4
2	384.0	32.0	4
2	448.0	32.0	4
2	512.0	32.0	4
2	576.0	32.0	4
2	640.0	32.0	4
2	704.0	32.0	4
2	768.0	32.0	4
2	832.0	32.0	4
2	896.0	32.0	4
2	960.0	32.0	4
2	1024.0	32.0	4
2	1088.0	32.0	4
2	1152.0	32.0	4
2	1216.0	32.0	4
2	1280.0	32.0	4
2	1344.0	32.0	4
2	1408.0	32.0	4
2	1472.0	32.0	4
2	1536.0	32.0	4
2	0.0	96.0	4
2	0.0	160.0	4
2	0.0	224.0	4
2	0.0	288.0	4
2	0.0	352.0	4
2	0.0	416.0	4
2	0.0	480.0	4
2	0.0	544.0	4
2	0.0	608.0	4
2	0.0	672.0	4
2	0.0	736.0	4
2	0.0	800.0	4
2	0.0	864.0	4
2	0.0	928.0	4
2	0.0	992.0	4
2	64.0	992.0	4
2	128.0	992.0	4
2	192.0	992.0	4
2	256.0	992.0	4
2	320.0	992.0	4
2	384.0	992.0	4
2	448.0	992.0	4
2	512.0	992.0	4
2	576.0	992.0	4
2	640.0	992.0	4
2	704.0	992.0	4
2	768.0	992.0	4
2	832.0	992.0	4
2	896.0	992.0	4
2	960.0	992.0	4
2	1024.0	992.0	4
2	1088.0	992.0	4
2	1152.0	992.0	4
2	1216.0	992.0	4
2	1280.0	992.0	4
2	1344.0	992.0	4
2	1408.0	992.0	4
2	1472.0	992.0	4
2	1536.0	992.0	4
2	64.0	480.0	4
2	128.0	480.0	4
2	192.0	480.0	4
2	256.0	480.0	4
2	320.0	480.0	4
2	384.0	480.0	4
2	448.0	480.0	4
2	512.0	480.0	4
2	576.0	480.0	4
2	640.0	480.0	4
2	704.0	480.0	4
2	768.0	480.0	4
2	832.0	480.0	4
2	896.0	480.0	4
2	960.0	480.0	4
2	1024.0	480.0	4
2	1088.0	480.0	4
2	1152.0	480.0	4
2	1216.0	480.0	4
2	1280.0	480.0	4
2	1344.0	480.0	4
2	1408.0	480.0	4
2	1472.0	480.0	4
2	1536.0	480.0	4
2	1600.0	480.0	4
2	1600.0	32.0	4
2	1664.0	32.0	4
2	1728.0	32.0	4
2	1792.0	32.0	4
2	1856.0	32.0	4
2	1920.0	32.0	4
2	1984.0	32.0	4
2	2048.0	32.0	4
2	2112.0	32.0	4
2	2176.0	32.0	4
2	2176.0	96.0	4
2	2176.0	160.0	4
2	2176.0	224.0	4
2	2176.0	288.0	4
2	2176.0	352.0	4
2	2176.0	416.0	4
2	2176.0	480.0	4
2	2176.0	544.0	4
2	2176.0	608.0	4
2	2176.0	672.0	4
2	2176.0	736.0	4
2	2176.0	800.0	4
2	2176.0	864.0	4
2	2176.0	928.0	4
2	2176.0	992.0	4
2	1600.0	992.0	4
2	1664.0	992.0	4
2	1728.0	992.0	4
2	1792.0	992.0	4
2	1856.0	992.0	4
2	1920.0	992.0	4
2	1984.0	992.0	4
2	2048.0	992.0	4
2	2112.0	992.0	4
4	192.0	864.0	
2	1152.0	928.0	4
2	1152.0	864.0	4
6	1120.0	448.0	
2	1088.0	480.0	4
2	1152.0	480.0	4
8	1152.0	800.0	
------Decorations------
------Items------
3	-9999	-9999
2	-9999	-9999
5	-9999	-9999
