1	732.0	760.0	
2	0.0	0.0	2
2	0.0	64.0	2
2	0.0	128.0	2
2	0.0	192.0	2
2	0.0	256.0	2
2	0.0	320.0	2
2	0.0	384.0	2
2	0.0	448.0	2
2	0.0	512.0	2
2	0.0	576.0	2
2	0.0	640.0	2
2	0.0	704.0	2
2	0.0	768.0	2
2	0.0	832.0	2
2	0.0	896.0	2
2	64.0	0.0	2
2	64.0	64.0	2
2	64.0	128.0	2
2	64.0	192.0	2
2	64.0	256.0	2
2	64.0	320.0	2
2	64.0	384.0	2
2	64.0	448.0	2
2	64.0	512.0	2
2	64.0	576.0	2
2	64.0	640.0	2
2	64.0	704.0	2
2	64.0	768.0	2
2	64.0	832.0	2
2	64.0	896.0	2
2	128.0	0.0	2
2	128.0	64.0	2
2	128.0	128.0	2
2	128.0	192.0	2
2	128.0	256.0	2
2	128.0	320.0	2
2	128.0	384.0	2
2	128.0	448.0	2
2	128.0	512.0	2
2	128.0	576.0	2
2	128.0	640.0	2
2	128.0	704.0	2
2	128.0	768.0	2
2	128.0	832.0	2
2	128.0	896.0	2
2	192.0	0.0	2
2	192.0	64.0	2
2	192.0	128.0	2
2	192.0	192.0	2
2	192.0	256.0	2
2	192.0	320.0	2
2	192.0	384.0	2
2	192.0	448.0	2
2	192.0	512.0	2
2	192.0	576.0	2
2	192.0	640.0	2
2	192.0	704.0	2
2	192.0	768.0	2
2	192.0	832.0	2
2	192.0	896.0	2
2	256.0	0.0	2
2	256.0	64.0	2
2	256.0	128.0	2
2	256.0	192.0	2
2	256.0	256.0	2
2	256.0	320.0	2
2	256.0	384.0	2
2	256.0	448.0	2
2	256.0	512.0	2
2	256.0	576.0	2
2	256.0	640.0	2
2	256.0	704.0	2
2	256.0	768.0	2
2	256.0	832.0	2
2	256.0	896.0	2
2	320.0	0.0	2
2	320.0	64.0	2
2	320.0	128.0	2
2	320.0	192.0	2
2	320.0	256.0	2
2	320.0	320.0	2
2	320.0	384.0	2
2	320.0	448.0	2
2	320.0	512.0	2
2	320.0	576.0	2
2	320.0	640.0	2
2	320.0	704.0	2
2	320.0	768.0	2
2	320.0	832.0	2
2	320.0	896.0	2
2	384.0	0.0	2
2	384.0	64.0	2
2	384.0	128.0	2
2	384.0	192.0	2
2	384.0	256.0	2
2	384.0	320.0	2
2	384.0	384.0	2
2	384.0	448.0	2
2	384.0	512.0	2
2	384.0	576.0	2
2	384.0	640.0	2
2	384.0	704.0	2
2	384.0	768.0	2
2	384.0	832.0	2
2	384.0	896.0	2
2	448.0	0.0	2
2	448.0	64.0	2
2	448.0	128.0	2
2	448.0	192.0	2
2	448.0	256.0	2
2	448.0	320.0	2
2	448.0	384.0	2
2	448.0	448.0	2
2	448.0	512.0	2
2	448.0	576.0	2
2	448.0	640.0	2
2	448.0	704.0	2
2	448.0	768.0	2
2	448.0	832.0	2
2	448.0	896.0	2
2	512.0	0.0	2
2	512.0	64.0	2
2	512.0	128.0	2
2	512.0	192.0	2
2	512.0	256.0	2
2	512.0	320.0	2
2	512.0	384.0	2
2	512.0	448.0	2
2	512.0	512.0	2
2	512.0	576.0	2
2	512.0	640.0	2
2	512.0	704.0	2
2	512.0	768.0	2
2	512.0	832.0	2
2	512.0	896.0	2
2	576.0	0.0	2
2	576.0	64.0	2
2	576.0	128.0	2
2	576.0	192.0	2
2	576.0	256.0	2
2	576.0	320.0	2
2	576.0	384.0	2
2	576.0	448.0	2
2	576.0	512.0	2
2	576.0	576.0	2
2	576.0	640.0	2
2	576.0	704.0	2
2	576.0	768.0	2
2	576.0	832.0	2
2	576.0	896.0	2
2	640.0	0.0	2
2	640.0	64.0	2
2	640.0	128.0	2
2	640.0	192.0	2
2	640.0	256.0	2
2	640.0	320.0	2
2	704.0	0.0	2
2	704.0	64.0	2
2	704.0	128.0	2
2	704.0	192.0	2
2	704.0	256.0	2
2	704.0	320.0	2
2	768.0	0.0	2
2	768.0	64.0	2
2	768.0	128.0	2
2	768.0	192.0	2
2	768.0	256.0	2
2	768.0	320.0	2
2	832.0	0.0	2
2	832.0	64.0	2
2	832.0	128.0	2
2	832.0	192.0	2
2	832.0	256.0	2
2	832.0	320.0	2
2	896.0	0.0	2
2	896.0	64.0	2
2	896.0	128.0	2
