1	1076.0	512.0	
2	992.0	640.0	2
2	1056.0	640.0	2
2	1120.0	640.0	2
2	928.0	640.0	2
2	864.0	640.0	2
2	864.0	960.0	2
2	928.0	960.0	2
2	992.0	960.0	2
2	1056.0	960.0	2
2	1120.0	960.0	2
2	1184.0	960.0	2
2	1248.0	960.0	2
2	1312.0	960.0	2
2	1376.0	960.0	2
2	1440.0	960.0	2
2	1184.0	640.0	2
2	1248.0	640.0	2
2	1312.0	640.0	2
2	1376.0	640.0	2
2	1440.0	640.0	2
2	1504.0	640.0	2
2	1568.0	640.0	2
2	1568.0	960.0	2
2	1632.0	960.0	2
2	1696.0	960.0	2
2	1760.0	960.0	2
2	1632.0	640.0	2
2	1696.0	640.0	2
2	1760.0	640.0	2
2	1824.0	960.0	2
2	1888.0	960.0	2
2	1952.0	960.0	2
2	2016.0	960.0	2
2	2080.0	960.0	2
2	2144.0	960.0	2
2	2208.0	960.0	2
2	1504.0	960.0	2
2	800.0	960.0	2
2	800.0	896.0	2
2	800.0	832.0	2
2	800.0	768.0	2
2	800.0	640.0	2
2	800.0	576.0	2
2	800.0	512.0	2
2	800.0	448.0	2
2	800.0	384.0	2
6	864.0	576.0	
6	864.0	512.0	
6	864.0	448.0	
6	864.0	384.0	
2	2272.0	960.0	2
2	800.0	704.0	2
2	1824.0	640.0	2
2	1888.0	640.0	2
2	2016.0	640.0	2
2	1952.0	640.0	2
7	1088.0	896.0	
2	2016.0	576.0	2
2	2080.0	640.0	2
2	2144.0	640.0	2
2	2208.0	640.0	2
2	2272.0	640.0	2
2	2336.0	640.0	2
2	800.0	320.0	2
2	864.0	320.0	2
2	992.0	320.0	2
2	1056.0	320.0	2
2	1120.0	320.0	2
2	800.0	256.0	2
2	800.0	192.0	2
2	800.0	128.0	2
2	800.0	64.0	2
2	800.0	0.0	2
2	928.0	320.0	2
7	1088.0	256.0	
2	1184.0	320.0	2
2	1248.0	320.0	2
2	1376.0	320.0	2
2	1440.0	320.0	2
2	1504.0	320.0	2
2	1568.0	320.0	2
2	1312.0	320.0	2
2	2016.0	896.0	2
5	1920.0	864.0	
2	2336.0	960.0	2
2	2400.0	960.0	2
2	2464.0	960.0	2
2	2528.0	960.0	2
2	2656.0	960.0	2
2	2720.0	960.0	2
2	2784.0	960.0	2
2	2592.0	960.0	2
2	2784.0	640.0	2
2	2848.0	640.0	2
2	2848.0	960.0	2
2	2912.0	960.0	2
2	2976.0	960.0	2
2	3040.0	960.0	2
2	3040.0	896.0	2
2	3040.0	832.0	2
2	3040.0	768.0	2
2	3040.0	704.0	2
2	3040.0	640.0	2
2	2912.0	640.0	2
2	3040.0	576.0	2
2	3040.0	512.0	2
2	3040.0	448.0	2
2	3040.0	384.0	2
2	3040.0	320.0	2
2	3040.0	256.0	2
2	3040.0	192.0	2
2	3040.0	128.0	2
2	3040.0	64.0	2
2	3040.0	0.0	2
5	2336.0	864.0	
2	2496.0	768.0	2
2	2560.0	768.0	2
2	2624.0	768.0	2
2	2976.0	640.0	2
4	2976.0	512.0	
------Decorations------
------Items------
3	-9999	-9999	1
3	-9999	-9999	3
2	-9999	-9999
5	-9999	-9999
