1	633.0	511.0	
2	480.0	640.0	2
2	480.0	640.0	2
2	544.0	640.0	2
2	608.0	640.0	2
2	672.0	640.0	2
2	736.0	640.0	2
2	800.0	640.0	2
2	864.0	640.0	2
2	928.0	640.0	2
2	992.0	640.0	2
2	1056.0	640.0	2
2	1120.0	640.0	2
2	1184.0	640.0	2
2	1248.0	640.0	2
2	1312.0	640.0	2
2	1376.0	640.0	2
2	1440.0	640.0	2
2	1504.0	640.0	2
2	1568.0	640.0	2
2	1632.0	640.0	2
2	1696.0	640.0	2
2	1760.0	640.0	2
2	1824.0	640.0	2
2	1824.0	576.0	2
2	1824.0	512.0	2
2	1824.0	448.0	2
2	1824.0	384.0	2
2	1824.0	320.0	2
2	480.0	576.0	2
2	480.0	512.0	2
2	480.0	448.0	2
2	480.0	384.0	2
2	480.0	320.0	2
2	480.0	256.0	2
2	544.0	256.0	2
2	608.0	256.0	2
2	672.0	256.0	2
2	736.0	256.0	2
2	800.0	256.0	2
2	864.0	256.0	2
2	928.0	256.0	2
2	992.0	256.0	2
2	1056.0	256.0	2
2	1120.0	256.0	2
2	1184.0	256.0	2
2	1248.0	256.0	2
2	1312.0	256.0	2
2	1376.0	256.0	2
2	1440.0	256.0	2
2	1504.0	256.0	2
2	1568.0	256.0	2
2	1632.0	256.0	2
2	1696.0	256.0	2
2	1760.0	256.0	2
2	1824.0	256.0	2
7	833.0	511.0	
------Decorations------
1	900	400
------Items------
3	-9999	-9999	1
3	-9999	-9999	2
2	-9999	-9999
5	-9999	-9999
